goal,foul,corner,offside,yellow_card,red_card,penalty,fastbreak,attempt_1,attempt_2,attempt_3,attempt_4,attempt_5,attempt_6,attempt_7,attempt_8,attempt_9,attempt_10,attempt_11,attempt_12,attempt_13,attempt_14,attempt_15,attempt_16,attempt_17,attempt_18,attempt_19,country
4,31,12,5,8,0,0,0,0,0,9,0,0,0,0,0,2,1,1,1,0,0,11,0,0,0,0,germany
0,21,5,5,5,0,0,0,0,0,4,0,0,1,0,0,1,1,0,0,0,0,10,0,0,0,0,france
2,29,11,6,5,0,1,0,0,0,3,0,0,0,0,0,4,0,4,0,0,1,15,0,0,0,0,italy
2,17,17,7,1,0,0,0,0,0,7,0,0,0,0,1,1,1,2,0,3,0,11,0,0,0,0,france
2,25,10,4,5,0,0,0,0,0,11,0,0,0,0,1,2,0,0,1,3,0,6,0,0,0,0,spain
5,24,9,7,4,0,0,0,0,0,7,0,0,0,0,0,6,1,2,0,3,0,8,0,0,0,1,germany
3,26,11,9,8,1,0,0,0,0,8,0,0,0,0,0,3,0,0,0,2,0,5,0,0,1,0,italy
7,21,2,2,4,0,2,0,0,0,14,0,0,0,1,0,4,1,1,0,1,2,5,0,0,0,1,spain
3,15,12,7,9,0,0,0,0,0,19,0,0,0,0,0,2,1,0,2,0,1,6,0,0,0,0,england
3,24,8,5,4,0,0,0,0,0,11,0,0,0,0,0,4,0,0,0,1,1,7,0,1,0,0,england
3,23,19,6,3,0,0,0,0,0,12,0,0,0,2,0,1,1,0,1,3,0,6,0,1,0,0,spain
3,28,8,8,2,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,1,0,14,1,0,0,0,italy
5,26,12,6,8,0,0,0,0,0,15,0,0,0,0,1,3,2,3,0,1,0,11,0,0,0,0,france
2,23,11,11,4,0,0,0,0,0,8,0,0,0,0,0,3,1,4,0,0,0,4,0,0,0,0,spain
1,17,10,0,5,0,0,0,0,0,2,0,0,0,0,0,2,0,2,0,0,0,9,0,2,0,0,spain
0,25,12,3,6,0,0,0,0,0,3,0,0,0,0,0,4,1,1,0,0,0,10,0,0,0,0,italy
6,19,6,1,4,0,0,0,0,0,7,0,0,0,0,0,0,1,1,0,1,0,6,0,0,0,1,england
4,19,7,1,1,0,0,0,0,0,8,0,0,0,1,0,2,0,7,0,0,0,12,0,0,0,0,germany
2,27,5,6,3,0,0,0,0,0,6,0,0,0,0,0,0,1,1,1,1,0,10,0,0,0,0,france
4,30,12,6,2,0,1,0,0,0,9,0,0,0,2,1,2,0,5,2,0,1,16,0,0,0,1,italy
1,24,14,7,1,0,0,0,0,0,7,0,0,0,0,0,0,1,3,0,1,0,8,0,0,0,0,italy
4,16,4,2,3,0,1,0,0,0,8,0,0,0,1,0,3,0,1,1,0,1,8,0,0,0,0,spain
3,23,14,10,4,0,1,0,0,0,9,0,0,0,0,1,2,2,0,0,2,1,9,0,0,0,0,spain
0,31,6,5,5,0,0,0,0,0,6,0,0,0,0,1,0,0,1,0,0,0,10,0,0,0,0,germany
0,13,11,1,2,0,0,0,0,0,10,0,0,0,0,0,2,0,1,1,0,0,10,0,0,0,0,france
0,25,9,10,4,0,0,0,0,0,4,0,0,0,0,0,2,0,3,0,0,0,9,0,0,0,0,italy
2,32,8,1,5,0,0,0,0,0,10,0,0,1,0,0,3,0,1,0,0,0,7,0,0,0,0,germany
5,22,8,6,3,0,0,0,0,0,7,0,0,0,0,1,4,1,3,0,1,0,9,0,0,0,0,germany
2,37,14,3,5,0,0,0,0,0,9,0,0,1,0,1,1,0,3,1,0,0,6,0,0,0,0,spain
4,32,11,7,8,0,2,0,0,0,11,0,0,0,1,1,0,0,4,0,0,2,15,0,0,0,0,italy
3,21,9,9,3,0,0,0,0,0,10,0,0,0,0,0,1,1,1,1,2,0,12,0,0,0,0,spain
5,30,7,4,1,0,0,0,0,0,13,0,0,0,0,1,0,0,1,1,0,0,8,0,0,0,0,france
4,20,18,5,2,0,0,0,0,0,15,0,0,0,1,1,5,1,1,1,1,0,17,0,0,0,0,germany
7,19,10,5,5,0,0,0,0,0,11,0,0,0,0,2,5,2,4,0,0,0,15,0,0,0,1,france
4,25,14,10,5,0,0,0,0,0,5,0,0,1,1,1,2,1,2,0,2,0,10,0,0,0,0,italy
5,28,7,5,5,0,1,0,0,0,9,0,0,0,1,0,0,0,1,0,0,1,9,0,0,0,0,spain
2,30,8,3,6,0,0,0,0,0,9,0,0,0,0,0,0,1,2,1,0,0,7,0,0,0,0,france
1,36,8,4,5,0,0,0,0,0,8,0,0,1,0,0,3,0,4,1,0,0,11,0,0,0,0,germany
4,21,11,2,2,0,0,0,0,0,12,0,0,0,0,1,2,0,1,0,2,0,13,0,1,0,0,france
1,18,11,5,4,0,0,0,0,0,17,0,0,0,0,0,4,0,2,0,0,0,9,1,0,0,0,spain
2,35,4,6,4,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,2,1,10,0,0,0,0,germany
5,18,14,7,2,0,0,0,0,0,11,0,0,0,0,0,2,0,2,0,0,0,10,0,0,0,0,france
1,29,9,4,6,0,0,0,0,0,9,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,germany
5,25,6,4,7,0,0,0,0,0,7,0,0,0,0,0,2,1,3,0,2,0,12,0,0,0,0,italy
4,33,20,5,8,0,0,0,0,0,11,0,0,0,0,0,1,2,4,0,5,0,5,0,0,0,0,spain
2,33,15,1,1,1,0,0,0,0,7,0,0,1,0,0,1,0,1,0,0,0,12,1,0,0,0,france
2,23,12,8,7,0,1,0,0,0,8,0,0,0,1,1,3,0,6,0,0,1,5,0,0,0,0,spain
1,27,7,4,4,0,0,0,0,0,7,0,0,0,0,0,9,0,0,0,0,0,11,0,0,0,0,germany
5,25,9,7,1,0,0,0,0,0,6,0,0,0,0,2,3,0,2,0,1,0,15,0,0,0,0,italy
2,29,17,4,4,0,0,0,0,0,12,0,0,0,0,0,0,1,6,0,1,0,12,2,0,0,0,germany
0,21,12,2,2,0,0,0,0,0,5,0,0,0,0,1,3,0,3,0,0,0,15,0,0,0,0,italy
3,33,9,4,5,0,0,0,0,0,8,0,0,0,0,0,0,0,2,0,3,0,10,0,0,0,0,spain
1,26,9,2,2,0,0,0,0,0,8,0,0,0,0,0,2,0,0,0,1,0,7,0,0,0,0,france
5,25,13,6,6,0,1,0,0,0,8,0,0,0,0,0,2,0,1,0,0,1,11,0,0,0,0,italy
1,32,12,8,13,0,0,0,0,0,5,0,0,0,0,0,2,1,2,0,0,0,8,0,0,0,0,spain
1,36,15,10,12,0,0,0,0,0,5,0,0,0,0,0,9,0,0,0,0,0,6,0,0,0,1,france
0,40,8,2,8,0,1,0,0,0,2,0,0,0,0,1,3,0,6,0,0,1,3,0,0,0,0,italy
0,22,11,2,4,0,0,0,0,0,4,0,0,0,0,0,1,1,4,1,0,0,6,1,0,0,0,spain
3,23,6,2,6,0,2,0,0,0,7,0,0,0,3,0,0,0,3,1,1,2,16,0,0,0,1,italy
2,24,9,3,2,0,0,0,0,0,7,0,0,0,0,0,4,0,4,0,0,0,11,0,0,0,0,italy
1,25,10,3,4,0,0,0,0,0,11,0,0,0,0,0,1,0,3,0,0,0,10,0,0,0,0,germany
2,34,5,3,8,1,0,0,0,0,6,0,0,0,0,0,2,0,2,1,0,0,9,0,0,0,1,france
1,21,12,3,5,0,0,0,0,0,4,0,0,0,0,0,1,0,2,0,0,0,14,0,1,0,0,spain
1,26,7,3,7,0,0,0,0,0,6,0,0,0,0,0,3,0,5,0,0,0,9,1,0,0,0,spain
4,25,8,4,6,1,2,0,0,0,9,0,0,0,0,0,0,0,2,0,1,2,9,0,0,0,0,france
2,15,8,7,1,0,0,0,0,0,15,0,0,0,0,0,1,0,1,0,0,0,9,0,0,0,0,germany
0,29,9,6,4,0,0,0,0,0,8,0,0,0,0,0,2,0,2,0,0,0,13,0,0,0,0,england
5,27,8,2,4,0,0,0,0,0,7,0,0,0,0,0,3,0,4,1,0,0,6,0,0,0,0,france
3,19,12,7,4,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,2,0,14,0,0,0,0,england
1,14,12,3,3,1,0,0,0,0,12,0,0,0,0,0,3,0,2,0,1,0,13,0,0,0,0,france
3,21,11,4,3,0,2,0,0,0,5,0,0,0,0,0,1,0,1,0,2,1,6,0,0,0,0,england
1,22,9,1,7,0,0,0,0,0,6,0,0,0,0,1,4,0,2,0,1,0,9,0,0,0,0,spain
4,25,8,5,5,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,13,2,0,0,1,italy
4,43,6,2,6,0,1,0,0,0,9,0,0,0,0,0,0,0,0,1,2,1,11,0,0,0,0,germany
3,28,6,5,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,france
4,23,16,5,5,0,0,0,0,0,12,0,0,0,1,0,1,2,4,0,2,0,9,0,0,0,0,spain
1,19,11,3,3,0,0,0,0,0,9,0,0,1,0,0,4,0,2,0,0,0,14,0,0,0,0,italy
2,27,7,4,8,0,0,0,0,0,9,0,0,0,0,0,0,0,1,0,2,0,7,0,0,0,0,germany
1,17,11,2,1,0,0,0,0,0,6,0,0,0,0,0,2,0,2,1,0,0,9,1,1,0,0,england
5,24,8,2,4,0,0,0,0,0,7,0,0,0,0,0,5,1,2,0,1,0,7,0,0,0,0,england
3,24,9,5,2,0,0,0,0,0,6,0,0,1,0,1,4,0,1,1,0,0,10,0,0,0,0,france
2,29,10,5,9,0,0,0,0,0,4,0,0,0,0,0,2,0,2,0,2,0,8,0,0,0,0,spain
1,18,7,5,2,0,0,0,0,0,5,0,0,0,0,0,0,0,2,0,4,0,9,1,1,0,0,england
3,27,18,4,4,0,0,0,0,0,16,0,0,0,0,1,0,2,2,1,2,0,10,0,0,0,0,germany
6,26,7,1,7,1,0,0,0,0,9,0,0,1,1,0,3,0,2,1,1,0,7,0,0,0,1,spain
2,31,11,6,4,0,0,0,0,0,8,0,0,0,0,0,4,1,1,1,1,0,6,0,1,0,0,italy
1,20,12,9,5,0,0,0,0,0,6,0,0,1,0,0,2,1,3,0,1,0,13,0,0,0,0,italy
4,17,18,5,0,1,0,0,0,0,14,0,0,1,1,1,3,0,2,2,0,0,11,0,0,0,0,germany
3,25,7,4,4,0,0,0,0,0,10,0,0,0,1,0,1,0,1,0,0,0,3,0,0,0,0,spain
2,29,22,7,7,0,0,0,0,0,12,0,0,1,0,0,3,0,5,0,0,0,19,0,0,0,0,italy
0,24,10,5,4,0,0,0,0,0,7,0,0,0,0,0,0,0,2,1,0,0,14,0,0,0,0,italy
5,36,5,3,7,0,0,0,0,0,9,0,0,1,0,0,2,0,0,1,1,0,6,0,0,0,0,england
4,24,7,3,0,0,0,0,0,0,18,0,0,0,0,0,3,0,1,0,1,0,11,0,0,0,0,germany
3,30,8,7,8,0,0,0,0,0,8,0,0,0,0,0,1,0,3,1,0,0,7,0,0,1,0,france
2,26,6,8,4,0,1,0,0,0,5,0,0,0,2,1,0,0,0,1,0,1,7,0,0,0,0,italy
0,23,8,8,3,0,0,0,0,0,6,0,0,0,0,0,2,0,4,0,0,0,4,0,0,0,0,germany
3,25,14,6,5,0,0,0,0,0,14,0,0,0,0,0,2,2,5,1,0,0,20,0,0,0,0,england
4,31,13,5,2,0,1,0,0,0,7,0,0,3,0,1,1,0,2,0,1,1,11,0,0,0,0,germany
3,17,7,1,3,0,0,0,0,0,10,0,0,0,0,1,2,1,4,0,1,0,11,0,0,0,1,france
3,19,14,4,2,0,0,0,0,0,12,0,0,0,0,0,0,1,1,1,0,0,7,0,0,0,0,spain
3,22,12,2,5,0,0,0,0,0,13,0,0,0,0,0,4,0,2,1,2,0,5,0,0,0,1,spain
2,48,8,5,6,0,1,0,0,0,7,0,0,0,0,0,2,0,2,1,0,1,9,0,0,0,0,italy
1,22,12,6,5,1,1,0,0,0,3,0,0,1,0,0,1,0,5,1,0,1,11,0,1,0,0,spain
0,23,10,2,2,0,0,0,0,0,4,0,0,0,0,0,2,0,2,0,1,0,8,0,0,0,0,france
2,23,7,6,1,0,0,0,0,0,4,0,0,0,0,0,1,0,2,0,1,0,10,0,0,0,0,italy
2,31,9,8,3,0,1,0,0,0,13,0,0,0,0,1,1,0,1,0,0,1,5,0,1,0,0,italy
2,25,12,5,0,0,0,0,0,0,4,0,0,0,0,0,1,0,1,1,1,0,7,0,0,0,0,england
2,31,9,4,3,0,0,0,0,0,4,0,0,0,0,0,2,0,3,0,2,0,11,0,0,0,0,germany
4,14,16,1,4,0,0,0,0,0,7,0,0,0,1,0,3,1,1,1,2,0,8,0,0,0,0,england
4,13,7,5,3,0,0,0,0,0,14,0,0,0,0,0,3,0,2,1,1,0,8,0,0,0,0,germany
4,14,14,5,2,0,0,0,0,0,6,0,0,0,0,1,4,1,3,2,2,0,10,1,0,0,1,england
4,20,10,3,2,0,0,0,0,0,7,0,0,0,0,0,4,0,4,1,2,0,12,0,0,0,0,england
3,23,8,5,3,0,1,0,0,0,6,0,0,0,0,0,2,1,1,2,0,1,5,0,0,0,1,spain
3,22,8,5,5,0,0,0,0,0,10,0,0,0,0,0,1,0,3,0,1,0,8,0,0,0,0,england
4,29,8,3,9,0,1,0,0,0,7,0,0,0,0,1,1,0,0,1,0,1,10,0,0,0,0,spain
2,28,5,3,5,0,0,0,0,0,7,0,0,0,0,0,5,0,2,0,0,0,7,0,1,0,0,germany
1,21,9,8,3,0,0,0,0,0,4,0,0,0,0,0,0,1,2,1,1,0,14,0,0,0,0,england
4,23,6,3,3,0,0,0,0,0,8,0,0,0,1,0,2,0,4,0,2,0,5,0,0,0,1,germany
5,22,15,5,2,0,1,0,0,0,10,0,0,0,0,1,0,0,5,0,0,1,8,2,0,0,1,germany
1,23,16,2,3,0,0,0,0,0,5,0,0,0,0,0,2,2,4,1,1,0,11,0,0,0,1,england
2,26,6,3,1,0,0,0,0,0,8,0,0,2,0,0,1,1,3,0,2,0,1,0,0,0,0,germany
1,16,6,2,1,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,7,0,0,0,0,england
1,24,18,7,5,0,0,0,0,0,11,0,0,1,0,1,4,0,1,0,0,0,7,0,0,0,0,spain
3,19,11,1,3,0,0,0,0,0,9,0,0,0,0,0,2,0,2,0,0,0,9,0,0,0,0,germany
4,20,13,3,3,0,1,0,0,0,8,0,0,0,0,0,0,1,3,1,0,1,19,0,0,0,1,spain
3,19,10,6,2,0,0,0,0,0,11,0,0,0,0,2,1,0,1,0,1,0,12,0,1,0,0,england
0,26,11,3,7,0,0,0,0,0,2,0,0,0,0,0,1,0,2,1,1,0,10,0,0,0,0,spain
3,22,13,3,6,0,1,0,0,0,8,0,0,0,0,0,4,0,2,0,1,1,12,0,0,0,0,germany
5,27,14,5,4,0,0,0,0,0,11,0,0,0,0,3,2,1,6,0,0,0,11,0,0,0,0,germany
5,19,3,6,4,0,0,0,0,0,4,0,0,0,0,0,4,1,2,0,4,0,4,1,1,0,0,spain
3,31,9,4,11,0,0,0,0,0,9,0,0,0,1,1,3,0,1,0,1,0,7,0,0,0,1,spain
3,28,5,5,1,0,0,0,0,0,4,0,0,0,0,1,1,0,0,0,0,0,8,1,0,0,0,england
2,32,5,2,12,0,1,0,0,0,3,0,0,0,0,0,1,0,1,1,1,1,8,1,0,0,0,spain
6,25,8,8,2,2,1,0,0,0,12,0,0,0,1,1,2,1,1,1,1,1,7,0,0,0,0,spain
3,30,5,7,6,0,0,0,0,0,8,0,0,2,0,0,5,0,0,0,2,0,6,0,0,0,1,spain
5,33,9,3,6,0,1,0,0,0,7,0,0,0,0,0,2,0,3,0,1,1,11,0,0,0,0,italy
4,20,6,3,5,0,1,0,0,0,11,0,0,0,0,0,2,0,1,0,1,1,6,0,0,0,2,france
1,17,8,6,3,0,0,0,0,0,5,0,0,0,0,2,1,0,3,0,1,0,11,0,0,0,0,spain
8,23,14,3,5,0,0,0,0,0,7,0,0,0,0,0,0,0,4,0,2,0,12,0,1,0,1,spain
4,17,8,6,3,0,0,0,0,0,11,0,0,0,0,1,2,0,5,1,1,0,12,0,0,0,0,italy
6,22,5,4,3,1,1,0,0,0,6,0,0,0,0,1,3,1,3,0,0,1,14,1,0,0,1,germany
0,23,10,4,7,0,0,0,0,0,8,0,0,0,0,0,0,1,2,0,1,0,13,0,1,0,0,france
2,16,13,2,3,1,0,0,0,0,12,0,0,1,0,0,1,0,4,0,1,0,8,0,0,0,0,england
3,15,10,2,2,0,0,0,0,0,8,0,0,0,0,0,0,1,4,0,2,0,11,0,0,0,1,france
5,22,15,4,7,0,1,0,0,0,11,0,0,0,0,0,2,1,2,0,1,1,14,0,0,0,0,england
2,39,9,9,11,0,1,0,0,0,14,0,0,0,0,1,1,0,2,0,3,1,11,0,0,0,0,germany
2,25,19,7,7,0,0,0,0,0,6,0,0,1,0,0,0,0,2,1,1,0,9,0,0,0,1,spain
2,24,5,5,4,0,1,0,0,0,9,0,0,0,0,0,0,0,1,0,0,1,4,0,1,0,0,france
4,19,10,2,1,0,1,0,0,0,14,0,0,0,1,0,2,0,0,0,0,1,6,0,0,0,0,england
1,20,11,3,4,0,0,0,0,0,9,0,0,0,1,0,3,1,1,0,0,0,9,0,0,0,0,england
3,25,4,3,5,0,0,0,0,0,11,0,0,0,0,1,4,0,2,0,0,0,8,0,0,0,0,germany
0,20,8,4,2,0,0,0,0,0,13,0,0,0,0,0,1,1,2,0,0,0,9,0,2,0,0,germany
0,19,9,6,1,0,0,0,0,0,4,0,0,0,0,0,1,0,1,0,1,0,4,2,0,0,0,france
6,24,12,6,3,0,0,0,0,0,13,0,0,0,0,0,6,0,3,1,0,0,11,0,0,0,0,germany
4,21,9,2,4,0,0,0,0,0,10,0,0,0,0,0,3,0,6,0,0,0,11,0,0,0,1,england
6,24,13,10,9,0,0,0,0,0,8,0,0,0,0,0,1,0,2,1,3,0,4,0,0,0,1,spain
4,16,11,3,6,0,0,0,0,0,7,0,0,2,0,0,4,2,4,0,0,0,16,0,1,0,0,england
1,28,5,6,7,0,0,0,0,0,7,0,0,0,1,0,3,0,2,1,0,0,4,0,0,0,0,england
2,17,12,7,3,0,0,0,0,0,13,0,0,0,1,0,3,1,4,0,0,0,14,0,0,0,0,england
0,21,9,5,7,0,0,0,0,0,4,0,0,1,0,1,1,1,2,0,1,0,3,0,0,0,0,france
3,23,10,8,5,0,0,0,0,0,11,0,0,0,0,0,1,0,2,1,0,0,10,0,0,0,0,italy
5,30,8,3,4,0,0,0,0,0,13,0,0,0,1,0,0,0,4,0,2,0,9,0,0,0,0,germany
4,25,12,1,1,0,1,0,0,0,14,0,0,0,1,0,3,1,0,0,1,1,14,0,0,0,0,germany
2,34,8,1,6,0,0,0,0,0,5,0,0,0,0,0,0,0,2,1,0,0,8,0,0,0,1,france
2,24,12,8,3,0,0,0,0,0,18,0,0,2,1,0,1,0,7,0,1,0,8,0,0,0,0,france
4,22,13,2,4,0,0,0,0,0,8,0,0,0,1,0,4,1,5,0,0,0,11,0,0,0,0,spain
2,27,9,3,5,0,0,0,0,0,6,0,0,0,0,0,2,0,2,1,0,0,18,0,0,0,0,italy
2,30,3,10,4,0,0,0,0,0,4,0,0,0,0,0,2,0,3,0,0,0,4,1,0,0,1,spain
1,32,6,3,5,0,0,0,0,0,11,0,0,0,0,0,1,0,2,0,0,0,11,0,0,0,0,italy
2,28,10,3,12,1,0,0,0,0,6,0,0,0,0,0,1,0,2,0,0,0,10,0,0,0,1,spain
4,22,8,7,5,0,1,0,0,0,5,0,0,0,0,0,3,0,2,0,1,1,5,0,0,0,0,spain
0,33,16,4,4,0,0,0,0,0,7,0,0,0,0,0,2,1,1,1,0,0,10,0,1,0,0,italy
1,15,9,6,3,0,0,0,0,0,6,0,0,0,0,0,1,0,1,0,1,0,7,0,0,0,0,england
2,34,7,2,5,0,2,0,0,0,7,0,0,0,1,0,2,0,0,0,2,2,11,0,0,0,0,italy
0,33,4,6,5,1,0,0,0,0,10,0,0,0,1,2,2,0,0,1,0,0,10,0,0,0,0,germany
4,25,13,4,2,0,0,0,0,0,6,0,0,0,0,0,2,1,2,0,0,0,8,0,0,0,0,italy
2,27,13,6,6,0,0,0,0,0,4,0,0,0,0,0,4,3,5,0,0,0,9,0,0,0,0,spain
6,21,9,8,5,0,0,0,0,0,11,0,0,0,0,0,3,1,2,0,1,0,9,0,0,0,1,france
3,26,12,5,5,0,1,0,0,0,10,0,0,0,0,0,5,0,1,0,1,1,13,1,0,0,0,england
2,20,5,6,5,0,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,8,0,0,0,0,germany
5,24,5,1,6,0,0,0,0,0,10,0,0,0,1,1,1,0,0,0,0,0,8,0,0,0,1,france
2,27,11,6,5,0,0,0,0,0,5,0,0,0,0,0,0,0,2,0,1,0,14,0,0,0,0,italy
2,25,13,7,5,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0,1,0,17,0,0,0,0,italy
3,29,11,4,9,0,0,0,0,0,5,0,0,0,0,0,4,0,1,1,0,0,5,0,0,0,0,spain
0,29,7,5,5,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,9,0,0,0,0,france
2,38,10,2,4,0,0,0,0,0,9,0,0,0,0,0,4,0,1,0,1,0,7,0,0,0,1,france
4,23,17,5,4,0,0,0,0,0,8,0,0,0,0,0,2,0,2,0,0,0,9,0,0,0,0,france
1,20,7,8,6,0,0,0,0,0,3,0,0,0,1,1,0,1,1,0,1,0,13,0,0,1,0,spain
2,28,10,4,3,0,0,0,0,0,5,0,0,0,0,0,3,0,2,0,0,0,21,0,0,0,0,germany
1,25,9,1,3,0,0,0,0,0,6,0,0,0,1,0,2,1,1,0,1,0,11,0,0,0,0,italy
2,33,8,8,8,0,0,0,0,0,9,0,0,1,0,0,0,0,1,1,0,0,6,1,0,0,0,spain
4,26,11,3,3,0,1,0,0,0,6,0,0,0,1,1,1,0,4,0,1,1,9,1,1,0,0,germany
2,26,8,3,3,0,0,0,0,0,8,0,0,1,0,0,0,0,0,0,3,0,7,0,2,0,0,france
6,18,8,3,3,0,1,0,0,0,8,0,0,0,0,0,3,0,1,0,1,1,8,0,0,0,1,spain
0,21,11,3,4,0,0,0,0,0,4,0,0,0,0,0,1,0,2,1,0,0,12,0,0,0,0,england
2,23,12,8,3,0,0,0,0,0,8,0,0,0,0,2,2,0,2,0,0,0,11,0,0,0,0,france
2,26,10,1,2,0,0,0,0,0,5,0,0,0,0,0,2,0,2,0,2,0,15,0,3,0,0,germany
3,20,11,2,2,0,0,0,0,0,6,0,0,0,1,0,2,0,1,0,2,0,6,1,1,0,0,spain
2,23,13,1,2,0,0,0,0,0,10,0,0,0,0,0,0,1,0,0,1,0,9,0,0,0,0,france
5,22,8,2,1,0,0,0,0,0,8,0,0,0,0,0,2,0,4,0,1,0,9,0,0,0,0,england
3,27,9,6,5,0,0,0,0,0,8,0,0,0,0,0,0,0,4,0,0,0,7,0,0,0,0,france
4,37,6,1,6,1,2,0,0,0,13,0,0,1,1,0,3,0,1,0,0,2,11,0,1,0,0,france
1,28,8,2,5,0,0,0,0,0,3,0,0,0,0,0,3,0,5,0,0,0,9,1,1,0,0,spain
5,14,14,5,4,0,0,0,0,0,4,0,0,0,1,1,2,1,3,2,0,0,7,0,1,0,0,germany
6,30,9,2,5,0,1,0,0,0,6,0,0,1,0,0,3,1,5,0,3,1,17,0,0,0,1,germany
2,30,9,8,5,0,0,0,0,0,7,0,0,0,1,0,3,1,3,1,0,0,12,0,0,0,0,italy
3,25,15,4,2,0,0,0,0,0,9,0,0,0,0,0,2,0,3,0,1,0,8,0,0,0,0,italy
3,27,2,5,4,0,0,0,0,0,6,0,0,1,1,0,1,1,2,0,0,0,7,0,1,0,0,germany
1,14,8,6,0,0,0,0,0,0,8,0,0,0,1,0,3,0,1,0,0,0,14,1,0,0,0,france
1,20,8,5,2,0,1,0,0,0,6,0,0,0,0,0,5,0,3,0,0,1,9,1,1,0,0,germany
3,25,5,1,3,1,0,0,0,0,5,0,0,0,0,0,2,2,2,0,0,0,13,0,0,0,0,england
2,24,12,3,3,0,0,0,0,0,7,0,0,0,1,0,2,0,0,0,0,0,12,0,0,0,0,italy
1,18,13,10,4,0,1,0,0,0,6,0,0,0,0,2,1,0,1,1,0,1,11,0,0,0,0,italy
1,35,12,4,8,0,0,0,0,0,11,0,0,1,0,2,1,0,1,0,0,0,7,0,0,0,1,germany
2,25,6,2,5,0,0,0,0,0,6,0,0,0,0,0,1,0,1,0,0,0,7,2,0,0,0,france
3,20,11,3,9,0,0,0,0,0,14,0,0,0,0,1,2,1,0,2,0,0,7,0,0,0,0,spain
1,31,8,6,6,0,0,0,0,0,10,0,0,0,1,1,0,1,3,0,1,0,2,0,0,0,0,spain
3,32,9,3,5,0,0,0,0,0,10,0,0,0,0,0,1,0,4,0,1,0,8,0,0,0,0,italy
2,11,12,5,0,0,0,0,0,0,7,0,0,1,1,0,5,1,3,0,1,0,11,0,0,0,0,england
4,21,11,1,2,0,0,0,0,0,10,0,0,0,0,0,4,0,1,1,0,0,5,0,0,0,0,spain
0,29,10,4,7,0,0,0,0,0,6,0,0,1,0,0,3,1,4,0,0,0,15,0,0,0,0,italy
2,36,12,3,6,0,0,0,0,0,10,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,italy
8,13,13,5,1,1,1,0,0,0,16,0,0,0,1,0,2,0,2,1,2,1,12,0,0,0,1,france
3,28,8,2,6,0,1,0,0,0,7,0,0,0,0,0,2,0,0,1,0,1,14,0,0,0,0,italy
5,27,12,3,6,0,2,0,0,0,6,0,0,0,1,0,2,1,2,0,0,2,8,0,0,0,0,italy
6,19,13,11,4,0,0,0,0,0,11,0,0,0,0,0,1,0,3,1,2,0,8,0,0,0,1,spain
3,27,10,7,9,0,0,0,0,0,14,0,0,1,1,1,2,0,2,1,0,0,8,0,0,0,0,france
2,22,10,6,0,0,0,0,0,0,11,0,0,1,1,0,2,0,3,1,1,0,5,1,0,0,0,germany
1,13,12,1,0,0,0,0,0,0,11,0,0,0,0,0,3,0,2,0,0,0,7,0,0,0,0,england
2,31,10,6,10,0,0,0,0,0,7,0,0,0,0,0,2,1,2,0,0,0,6,0,0,0,1,spain
2,23,6,3,4,0,0,0,0,0,11,0,0,0,0,0,1,2,2,1,2,0,8,0,0,0,0,spain
7,23,14,3,3,0,0,0,0,0,11,0,0,0,0,1,4,3,1,0,0,0,7,0,0,0,0,france
3,19,7,4,1,0,0,0,0,0,3,0,0,0,0,0,4,0,4,2,0,0,15,0,0,0,1,germany
1,19,12,5,5,0,0,0,0,0,12,0,0,0,0,0,2,0,5,0,1,0,7,1,2,0,0,spain
1,21,7,6,3,0,0,0,0,0,4,0,0,0,0,1,1,0,3,0,0,0,8,0,0,0,0,england
0,32,14,9,3,0,0,0,0,0,6,0,0,0,0,1,2,1,3,0,0,0,12,0,0,0,0,italy
3,24,12,12,4,0,0,0,0,0,5,0,0,0,0,0,2,0,0,1,3,0,5,0,0,0,0,france
4,17,15,7,8,0,1,0,0,0,9,0,0,0,0,0,7,2,1,1,0,1,8,1,2,1,0,spain
3,23,9,3,3,0,0,0,0,0,5,0,0,0,0,0,5,0,5,1,0,0,11,0,0,0,0,france
2,24,6,6,4,0,1,0,0,0,8,0,0,0,0,0,3,0,1,0,0,1,8,0,0,0,0,germany
3,17,3,2,5,0,0,0,0,0,5,0,0,0,1,0,0,1,6,0,0,0,6,1,2,0,1,spain
1,24,8,1,6,0,0,0,0,0,4,0,0,0,0,1,1,0,1,1,1,0,12,0,0,0,0,france
1,20,6,4,6,0,0,0,0,0,7,0,0,0,0,0,1,0,2,0,0,0,5,0,1,0,0,france
4,26,13,7,4,0,2,0,0,0,12,0,0,0,1,0,4,2,5,3,0,2,10,0,0,0,0,germany
